Mark_info;Model_info;Year;Region;Vin_resolution;Mileage;Owners_number;Body_type;PTS;Color_hex;Salon;Count_doors;Auto_class;Trunk_volume_min;Price_rub
BMW;X5;2015;Москва;True;71000;2;ALLROAD_5_DOORS;True;040001;False;5;J;650;2750000
BMW;3 серия;2017;Сочи;True;27425;1;SEDAN;True;040001;False;4;D;480;1650000
BMW;X3;2020;Магнитогорск;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;550;3980000
BMW;3 серия;1994;Москва;True;200000;3;COUPE;False;97948F;False;2;D;405;328000
BMW;5 серия;2006;Москва;True;230000;2;SEDAN;True;040001;False;4;E;520;480000
BMW;X5;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;645;5380000
BMW;X6;2013;Москва;True;110000;2;ALLROAD_5_DOORS;True;040001;False;5;J;570;2300000
BMW;6 серия;2011;Москва;True;112769;3;COUPE;False;FAFBFB;False;2;E;460;1350000
BMW;X6;2016;Краснодар;True;55000;2;ALLROAD_5_DOORS;True;040001;False;5;J;580;3200000
BMW;3 серия;2007;Санкт-Петербург;True;172152;3;SEDAN;False;040001;False;4;D;460;419000
BMW;5 серия;2018;Краснодар;True;22000;2;SEDAN;True;040001;False;4;E;530;3000000
BMW;X5;2008;Москва;True;200000;3;ALLROAD_5_DOORS;True;0000CC;False;5;J;620;645000
BMW;4 серия;2015;Москва;True;26200;2;COUPE;True;0000CC;False;2;D;445;1765000
BMW;1 серия;2011;Москва;True;165000;3;HATCHBACK_3_DOORS;True;040001;False;3;C;330;400000
BMW;X4;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;525;4110000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;E;530;4650000
BMW;X5;2003;Москва;True;245496;3;ALLROAD_5_DOORS;False;CACECB;False;5;J;465;449900
BMW;5 серия;2019;Санкт-Петербург;True;70000;1;SEDAN;True;040001;False;4;E;530;2149999
BMW;7 серия;2012;Санкт-Петербург;True;148000;2;SEDAN;True;040001;True;4;F;500;1099000
BMW;6 серия;2019;Санкт-Петербург;True;20000;1;LIFTBACK;True;0000CC;True;5;E;610;3149000
BMW;X5;2010;Санкт-Петербург;True;148000;3;ALLROAD_5_DOORS;False;FAFBFB;True;5;J;620;995000
BMW;X5;2011;Санкт-Петербург;True;164000;3;ALLROAD_5_DOORS;False;040001;True;5;J;620;999000
BMW;7 серия;2018;Санкт-Петербург;True;3650;1;SEDAN;True;040001;True;4;F;515;5370000
BMW;X3;2020;Химки;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;550;3292800
BMW;7 серия;2019;Москва;True;2020;1;SEDAN;True;040001;True;4;F;515;7127996
BMW;5 серия;1984;Москва;True;206915;3;SEDAN;True;CACECB;False;4;E;460;450000
BMW;7 серия;2019;Санкт-Петербург;True;8546;1;SEDAN;True;040001;True;4;F;515;7750000
BMW;1 серия;2013;Москва;True;146201;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;C;360;649000
BMW;X6;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;580;6110000
BMW;X3;2012;Берёзовский;True;146000;2;ALLROAD_5_DOORS;True;040001;False;5;J;550;930000
BMW;X6 M;2018;Москва;True;28000;1;ALLROAD_5_DOORS;True;040001;False;5;J;550;6999887
BMW;3 серия;2008;Москва;True;225000;3;SEDAN;True;97948F;False;4;D;460;480000
BMW;5 серия;2017;Нижний Новгород;True;43000;1;SEDAN;True;FAFBFB;False;4;E;530;3000000
BMW;X5;2008;Сочи;True;251000;3;ALLROAD_5_DOORS;False;97948F;False;5;J;620;850000
BMW;5 серия;2002;Москва;True;301000;3;WAGON_5_DOORS;True;040001;False;5;E;410;200000
BMW;7 серия;2020;Москва;NaN;0;NaN;SEDAN;True;97948F;True;4;F;515;6174000
BMW;3 серия;1993;Москва;True;489000;3;SEDAN;False;040001;False;4;D;435;135000
BMW;X5;2017;Иваново;False;76119;1;ALLROAD_5_DOORS;True;97948F;False;5;J;650;2900000
BMW;X5;2013;Краснодар;NaN;70000;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;2400000
BMW;5 серия;2013;Котельники;True;77400;3;SEDAN;True;040001;False;4;E;520;1750000
BMW;3 серия;1994;Москва;True;200000;3;COUPE;False;97948F;False;2;D;405;328000
BMW;5 серия;2006;Москва;True;230000;2;SEDAN;True;040001;False;4;E;520;480000
BMW;X5;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;645;5380000
BMW;X6;2013;Москва;True;110000;2;ALLROAD_5_DOORS;True;040001;False;5;J;570;2300000
BMW;6 серия;2011;Москва;True;112769;3;COUPE;False;FAFBFB;False;2;E;460;1350000
BMW;X6;2016;Краснодар;True;55000;2;ALLROAD_5_DOORS;True;040001;False;5;J;580;3200000
BMW;3 серия;2007;Санкт-Петербург;True;172152;3;SEDAN;False;040001;False;4;D;460;419000
BMW;5 серия;2018;Краснодар;True;22000;2;SEDAN;True;040001;False;4;E;530;3000000
BMW;X5;2008;Москва;True;200000;3;ALLROAD_5_DOORS;True;0000CC;False;5;J;620;645000
BMW;4 серия;2015;Москва;True;26200;2;COUPE;True;0000CC;False;2;D;445;1765000
BMW;1 серия;2011;Москва;True;165000;3;HATCHBACK_3_DOORS;True;040001;False;3;C;330;400000
BMW;X4;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;525;4110000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;E;530;4650000
BMW;X5;2003;Москва;True;245496;3;ALLROAD_5_DOORS;False;CACECB;False;5;J;465;449900
BMW;5 серия;2019;Санкт-Петербург;True;70000;1;SEDAN;True;040001;False;4;E;530;2149999
BMW;7 серия;2012;Санкт-Петербург;True;148000;2;SEDAN;True;040001;True;4;F;500;1099000
BMW;6 серия;2019;Санкт-Петербург;True;20000;1;LIFTBACK;True;0000CC;True;5;E;610;3149000
BMW;X5;2010;Санкт-Петербург;True;148000;3;ALLROAD_5_DOORS;False;FAFBFB;True;5;J;620;995000
BMW;X5;2011;Санкт-Петербург;True;164000;3;ALLROAD_5_DOORS;False;040001;True;5;J;620;999000
BMW;7 серия;2018;Санкт-Петербург;True;3650;1;SEDAN;True;040001;True;4;F;515;5370000
BMW;X3;2020;Химки;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;550;3292800
BMW;7 серия;2019;Москва;True;2020;1;SEDAN;True;040001;True;4;F;515;7127996
BMW;5 серия;1984;Москва;True;206915;3;SEDAN;True;CACECB;False;4;E;460;450000
BMW;7 серия;2019;Санкт-Петербург;True;8546;1;SEDAN;True;040001;True;4;F;515;7750000
BMW;1 серия;2013;Москва;True;146201;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;C;360;649000
BMW;X6;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;580;6110000
BMW;X3;2012;Берёзовский;True;146000;2;ALLROAD_5_DOORS;True;040001;False;5;J;550;930000
BMW;X6 M;2018;Москва;True;28000;1;ALLROAD_5_DOORS;True;040001;False;5;J;550;6999887
BMW;3 серия;2008;Москва;True;225000;3;SEDAN;True;97948F;False;4;D;460;480000
BMW;5 серия;2017;Нижний Новгород;True;43000;1;SEDAN;True;FAFBFB;False;4;E;530;3000000
BMW;X5;2008;Сочи;True;251000;3;ALLROAD_5_DOORS;False;97948F;False;5;J;620;850000
BMW;5 серия;2002;Москва;True;301000;3;WAGON_5_DOORS;True;040001;False;5;E;410;200000
BMW;7 серия;2020;Москва;NaN;0;NaN;SEDAN;True;97948F;True;4;F;515;6174000
BMW;3 серия;1993;Москва;True;489000;3;SEDAN;False;040001;False;4;D;435;135000
BMW;5 серия;1999;Москва;True;245000;3;SEDAN;True;97948F;False;4;E;460;215000
BMW;X5;2013;Красноярск;True;165151;2;ALLROAD_5_DOORS;True;040001;False;5;J;650;2149000
BMW;5 серия;2013;Уфа;True;99813;2;SEDAN;True;C49648;True;4;E;520;1180000
BMW;X7;2020;Химки;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;326;5919200
BMW;3 серия;1998;Симферополь;True;384524;3;SEDAN;True;040001;False;4;D;440;385000
BMW;7 серия;1993;Курган;True;310777;3;SEDAN;False;040001;False;4;F;501;270000
BMW;5 серия;2001;Москва;True;109886;3;SEDAN;True;CACECB;False;4;E;460;490000
BMW;5 серия;2008;Москва;True;165000;3;SEDAN;True;CACECB;False;4;E;520;800000
BMW;X3;2016;Санкт-Петербург;True;64782;1;ALLROAD_5_DOORS;True;200204;True;5;J;550;1880000
BMW;X5;2018;Москва;True;29000;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;3259000
BMW;X5;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;97948F;True;5;J;645;5380000
BMW;3 серия;2017;Санкт-Петербург;True;34801;1;SEDAN;True;0000CC;True;4;D;480;1449000
BMW;X5;2019;Санкт-Петербург;True;23800;1;ALLROAD_5_DOORS;True;0000CC;False;5;J;645;4850000
BMW;X3;2012;Екатеринбург;True;111000;1;ALLROAD_5_DOORS;True;0000CC;False;5;J;550;950000
BMW;5 серия;1999;Санкт-Петербург;True;335000;3;SEDAN;False;040001;False;4;E;460;175000
BMW;3 серия;2016;Санкт-Петербург;True;57000;2;SEDAN;True;040001;False;4;D;480;1630000
BMW;M5;2020;Санкт-Петербург;NaN;0;NaN;SEDAN;True;200204;True;4;E;530;9400000
BMW;X5;2015;Уфа;True;109000;3;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;2250000
BMW;X5 M;2015;Сочи;NaN;61192;1;ALLROAD_5_DOORS;True;CACECB;False;5;J;650;3999999
BMW;1 серия;2011;Сочи;True;99000;3;HATCHBACK_5_DOORS;True;040001;False;5;C;330;550000
BMW;6 серия;2012;Москва;True;52000;1;SEDAN;True;040001;False;4;E;460;2000000
BMW;5 серия;2011;Москва;True;185969;3;SEDAN;False;040001;False;4;E;530;919900
BMW;X4;2018;Химки;True;45308;1;ALLROAD_5_DOORS;True;0000CC;False;5;J;500;2749000
BMW;3 серия;2015;Санкт-Петербург;True;50203;2;SEDAN;True;040001;False;4;D;480;1349000
BMW;X5;2011;Москва;True;155753;3;ALLROAD_5_DOORS;True;040001;False;5;J;620;945888
BMW;X3;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;550;3155600
BMW;X5;2011;Москва;True;77000;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;620;1530000
BMW;5 серия;1991;Губкин;True;450000;3;SEDAN;True;97948F;False;4;E;460;85000
BMW;3 серия;2010;Москва;True;130000;2;SEDAN;True;C49648;False;4;D;460;600000
BMW;X3;2007;Ульяновск;True;195000;3;ALLROAD_5_DOORS;False;CACECB;False;5;J;480;450000
BMW;X2;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;470;2211864
BMW;6 серия;2006;Великие Луки;True;217134;3;COUPE;False;97948F;False;2;E;450;510000
BMW;X3;2013;Красногорск;True;99000;1;ALLROAD_5_DOORS;True;040001;False;5;J;550;1269900
BMW;X6;2010;Алупка;True;160000;2;ALLROAD_5_DOORS;True;EE1D19;False;5;J;724;1150000
BMW;X1;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;505;2253816
BMW;X5;2011;Москва;True;154000;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;620;1185000
BMW;3 серия;2015;Краснодар;True;122050;3;SEDAN;False;FAFBFB;False;4;D;480;1170000
BMW;X1;2018;Москва;True;20600;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;505;1860000
BMW;3 серия;2005;Красноярск;True;153000;3;SEDAN;False;EE1D19;False;4;D;460;423000
BMW;2 серия;2020;Москва;NaN;0;NaN;SEDAN;True;EE1D19;True;4;C;430;2235600
BMW;7 серия;2017;Москва;True;183000;1;SEDAN;True;040001;False;4;F;515;2400000
BMW;3 серия;2013;Пермь;True;130000;3;SEDAN;True;FAFBFB;False;4;D;480;1000000
BMW;X3;2013;Санкт-Петербург;True;180000;2;ALLROAD_5_DOORS;True;200204;False;5;J;550;1099000
BMW;X5;2016;Краснодар;True;85000;3;ALLROAD_5_DOORS;True;040001;False;5;J;650;3350000
BMW;X6;2009;Москва;True;84000;3;ALLROAD_5_DOORS;False;660099;False;5;J;724;950000
BMW;3 серия;2020;Москва;NaN;0;NaN;SEDAN;True;0000CC;True;4;D;480;2705132
BMW;X5;2013;Москва;True;86202;1;ALLROAD_5_DOORS;True;200204;False;5;J;620;1485000
BMW;5 серия;1998;Екатеринбург;True;400000;3;SEDAN;False;040001;False;4;E;460;230000
BMW;X5;2016;Мещерино;True;72000;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;3150000
BMW;5 серия;2018;Москва;True;28000;2;SEDAN;True;FAFBFB;False;4;E;530;2700000
BMW;X7;2019;Санкт-Петербург;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;326;5600000
BMW;3 серия;2012;Краснодар;True;160000;3;SEDAN;True;FAFBFB;False;4;D;480;900000
BMW;X5;2017;Краснодар;True;48000;1;ALLROAD_5_DOORS;True;040001;False;5;J;650;3555000
BMW;6 серия;2006;Москва;True;36000;2;COUPE;True;040001;False;2;E;450;1299000
BMW;3 серия;2019;Краснодар;True;1493;1;SEDAN;True;0000CC;False;4;D;480;2490000
BMW;X6 M;2019;Москва;True;709;1;ALLROAD_5_DOORS;True;22A0F8;True;5;J;550;6663000
BMW;7 серия;2019;Москва;True;2514;1;SEDAN;True;040001;True;4;F;515;7500000
BMW;7 серия;2020;Санкт-Петербург;NaN;0;NaN;SEDAN;True;97948F;True;4;F;515;6400000
BMW;X5;2013;Бугульма;True;120000;3;ALLROAD_5_DOORS;True;040001;False;5;J;650;1358765
BMW;X6 M;2015;Санкт-Петербург;True;83000;2;ALLROAD_5_DOORS;True;0000CC;False;5;J;550;2899999
BMW;X3;2007;Челябинск;True;150000;3;ALLROAD_5_DOORS;True;0000CC;False;5;J;480;515000
BMW;3 серия;2017;Сочи;True;27425;1;SEDAN;True;040001;False;4;D;480;1650000
BMW;1 серия;2012;Москва;False;102000;2;HATCHBACK_5_DOORS;True;040001;False;5;C;360;500000
BMW;3 серия;2006;Екатеринбург;True;209000;3;SEDAN;True;040001;False;4;D;460;485000
BMW;X3;2013;Белгород;True;76800;3;ALLROAD_5_DOORS;True;040001;False;5;J;550;1350000
BMW;3 серия;1979;Ростов-на-Дону;NaN;200000;3;SEDAN_2_DOORS;False;007F00;False;2;D;404;100000
BMW;X3;2008;Великий Новгород;True;234000;3;ALLROAD_5_DOORS;True;040001;False;5;J;480;720000
BMW;Z4;2020;Санкт-Петербург;NaN;0;NaN;ROADSTER;True;EE1D19;True;2;S;281;3990000
BMW;X7;2019;Кашира;True;3000;1;ALLROAD_5_DOORS;True;97948F;False;5;J;326;5700000
BMW;3 серия;1998;Одинцово;True;400000;3;SEDAN;True;CACECB;False;4;D;440;200000
BMW;5 серия;2014;Москва;True;150000;3;SEDAN;True;FAFBFB;False;4;E;520;1350000
BMW;X4;2017;Ростов-на-Дону;True;67000;2;ALLROAD_5_DOORS;True;0000CC;False;5;J;500;1890000
BMW;7 серия;2007;Красноярск;True;131000;3;SEDAN;True;040001;False;4;F;500;670000
BMW;X4;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;525;4020000
BMW;3 серия;2012;Адлер;True;263000;3;SEDAN;True;0000CC;False;4;D;480;735000
BMW;3 серия;2002;Екатеринбург;True;192700;3;SEDAN;False;0000CC;False;4;D;439;249999
BMW;7 серия;2017;Краснодар;True;55000;1;SEDAN;True;FAFBFB;False;4;F;515;2950000
BMW;X5;2011;Екатеринбург;True;144000;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;620;1650000
BMW;X6;2018;Абакан;True;66000;2;ALLROAD_5_DOORS;True;040001;False;5;J;580;3999000
BMW;X5;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;645;6865900
BMW;3 серия;1999;Санкт-Петербург;True;313000;3;SEDAN;True;0000CC;False;4;D;440;265000
BMW;X3;2008;Семилуки;True;150000;2;ALLROAD_5_DOORS;True;040001;False;5;J;480;650000
BMW;X5;2008;Чебоксары;True;202000;3;ALLROAD_5_DOORS;True;97948F;False;5;J;620;930000
BMW;3 серия;2020;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;D;480;3226900
BMW;3 серия;2017;Химки;True;78253;2;SEDAN;True;040001;False;4;D;480;1299000
BMW;3 серия;1997;Сочи;True;350000;3;WAGON_5_DOORS;True;FAFBFB;False;5;D;370;178000
BMW;5 серия;2018;Химки;False;71000;1;SEDAN;True;040001;False;4;E;530;2099900
BMW;5 серия;1991;Нижний Новгород;NaN;360000;3;SEDAN;True;EE1D19;False;4;E;460;100000
BMW;X5;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;645;5380000
BMW;X3;2007;Первоуральск;True;297000;3;ALLROAD_5_DOORS;True;C49648;False;5;J;480;550000
BMW;5 серия;2003;Москва;True;200000;3;WAGON_5_DOORS;True;0000CC;False;5;E;410;350000
BMW;X5;2016;Пермь;True;112000;1;ALLROAD_5_DOORS;True;200204;False;5;J;650;2550000
BMW;X5;2006;Санкт-Петербург;True;307325;3;ALLROAD_5_DOORS;False;040001;False;5;J;465;426000
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;97948F;True;5;J;326;7180000
BMW;X5;2004;Озёрск;True;343000;3;ALLROAD_5_DOORS;True;040001;False;5;J;465;680000
BMW;X3;2014;Москва;True;76000;2;ALLROAD_5_DOORS;True;040001;False;5;J;550;1499000
BMW;X5;2019;Новосибирск;False;12000;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;645;5350000
BMW;5 серия;2019;Новороссийск;False;2675;1;SEDAN;True;FAFBFB;False;4;E;530;3800000
BMW;X1;2011;Москва;True;91000;1;ALLROAD_5_DOORS;True;0000CC;False;5;J;420;725000
BMW;3 серия;2001;Москва;True;260000;3;SEDAN;True;CACECB;False;4;D;440;180000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;E;530;3589488
BMW;X5;2001;Екатеринбург;True;347000;3;ALLROAD_5_DOORS;False;040001;False;5;J;465;430000
BMW;X5;2018;Красноярск;True;6600;3;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;3800000
BMW;M2;2018;Москва;True;42000;3;COUPE;True;22A0F8;False;2;C;390;2699999
BMW;3 серия;2007;Москва;True;146325;2;SEDAN;True;FAFBFB;False;4;D;460;418425
BMW;3 серия;2019;Москва;NaN;9200;1;SEDAN;True;0000CC;False;4;D;480;2590000
BMW;5 серия;2019;Нижний Новгород;True;33000;1;SEDAN;True;FAFBFB;False;4;E;530;3250000
BMW;X3;2004;Бобров;True;185000;2;ALLROAD_5_DOORS;True;CACECB;False;5;J;500;600000
BMW;X6 M;2018;Абакан;NaN;14500;2;ALLROAD_5_DOORS;True;97948F;False;5;J;550;5700000
BMW;X5;2019;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;97948F;True;5;J;645;6176728
BMW;X6;2008;Красноярск;True;129617;3;ALLROAD_5_DOORS;False;007F00;False;5;J;724;1100000
BMW;1 серия;2010;Коломна;True;108000;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;C;330;460000
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;326;7100000
BMW;X5;2019;Санкт-Петербург;NaN;11000;1;ALLROAD_5_DOORS;True;040001;False;5;J;645;5400000
BMW;X5;2006;Ярославль;NaN;220000;2;ALLROAD_5_DOORS;True;0000CC;False;5;J;465;760000
BMW;5 серия;2000;Москва;NaN;280000;3;SEDAN;False;0000CC;False;4;E;460;210000
BMW;i8;2015;Грозный;NaN;34000;1;COUPE;True;040001;False;2;S;154;4999999
BMW;8 серия;2020;Химки;NaN;0;NaN;SEDAN;True;97948F;True;4;S;440;13331528
BMW;X6;2018;Москва;False;17000;1;ALLROAD_5_DOORS;True;040001;False;5;J;580;3500000
BMW;X4;2015;Красноярск;NaN;66000;2;ALLROAD_5_DOORS;True;040001;False;5;J;500;1990000
BMW;X5;2013;Москва;True;156000;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;1680000
BMW;3 серия;2010;Москва;True;176000;3;SEDAN;True;FAFBFB;False;4;D;460;680000
BMW;5 серия;2014;Москва;True;191000;2;SEDAN;True;0000CC;False;4;E;520;1150000
BMW;3 серия;2020;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;D;480;2700338
BMW;X5;2019;Волгодонск;True;26000;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;645;4500000
BMW;X6;2018;Санкт-Петербург;NaN;39000;1;ALLROAD_5_DOORS;True;040001;False;5;J;580;4499999
BMW;X5;2005;Москва;True;265784;2;ALLROAD_5_DOORS;True;97948F;False;5;J;465;575000
BMW;6 серия;2008;Берёзовский;True;158000;3;COUPE;False;040001;False;2;E;450;830000
BMW;X3;2018;Владикавказ;True;15500;2;ALLROAD_5_DOORS;True;040001;False;5;J;550;3300000
BMW;7 серия;2016;Белгород;NaN;38450;2;SEDAN;True;040001;False;4;F;515;4250000
BMW;X5;2014;Самара;False;123000;3;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;2749999
BMW;X5;2016;Тюмень;NaN;56000;2;ALLROAD_5_DOORS;True;97948F;False;5;J;650;2780000
BMW;3 серия;2020;Москва;NaN;0;NaN;SEDAN;True;0000CC;True;4;D;480;2873600
BMW;X2;2018;Москва;NaN;25000;1;ALLROAD_5_DOORS;True;040001;False;5;J;470;2199000
BMW;X3;2007;Калуга;True;289000;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;480;575000
BMW;3 серия;2008;Тверь;True;165000;3;SEDAN;True;FAFBFB;False;4;D;460;1200000
BMW;6 серия;2015;Йошкар-Ола;True;17900;3;COUPE;True;FAFBFB;False;2;E;460;2500000
BMW;5 серия;2015;Москва;True;83333;1;SEDAN;True;040001;False;4;E;520;1549000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;E;530;3430000
BMW;3 серия;2011;Красноярск;NaN;129000;2;SEDAN;True;FAFBFB;False;4;D;480;877000
BMW;X5 M;2015;Москва;True;82000;1;ALLROAD_5_DOORS;True;22A0F8;True;5;J;650;3450000
BMW;5 серия;2011;Тверь;True;149091;3;SEDAN;True;FAFBFB;False;4;E;530;1175000
BMW;5 серия;1996;Магнитогорск;False;400000;3;SEDAN;True;CACECB;False;4;E;460;170000
BMW;3 серия;2020;Химки;NaN;0;NaN;SEDAN;True;97948F;True;4;D;480;3039360
BMW;7 серия;2017;Омск;False;52000;3;SEDAN;True;040001;False;4;F;515;3940000
BMW;6 серия;2016;Краснодар;False;39000;2;COUPE;True;FAFBFB;False;2;E;460;2500000
BMW;X1;2011;Химки;False;157900;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;420;570000
BMW;X6 M;2013;Тюмень;True;37000;2;ALLROAD_5_DOORS;True;0000CC;False;5;J;570;2200000
BMW;X5;2011;Москва;True;142000;3;ALLROAD_5_DOORS;True;040001;False;5;J;620;995000
BMW;X3;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;550;3880000
BMW;X6;2012;Москва;True;142000;3;ALLROAD_5_DOORS;True;EE1D19;False;5;J;724;1230000
BMW;5 серия;1995;Калининград;NaN;308078;3;WAGON_5_DOORS;True;040001;False;5;E;459;110000
BMW;X5;2008;Мамоново;NaN;236000;3;ALLROAD_5_DOORS;True;040001;False;5;J;620;850000
BMW;X7;2019;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;97948F;True;5;J;326;8063319
BMW;X5;2007;Иркутск;True;180000;3;ALLROAD_5_DOORS;True;040001;False;5;J;620;800000
BMW;X5;2016;Каменск-Уральский;True;82000;2;ALLROAD_5_DOORS;True;040001;False;5;J;650;2800000
BMW;X6;2018;Санкт-Петербург;True;30000;1;ALLROAD_5_DOORS;True;040001;False;5;J;580;4100000
BMW;4 серия;2016;Казань;True;88705;3;COUPE;False;040001;True;2;D;445;1480000
BMW;X4;2017;Петрозаводск;True;138500;1;ALLROAD_5_DOORS;True;040001;True;5;J;500;1820000
BMW;X1;2009;Челябинск;True;140787;2;ALLROAD_5_DOORS;True;0000CC;False;5;J;420;834000
BMW;X6;2019;Петрозаводск;True;1763;1;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;580;6800000
BMW;X3;2019;Петрозаводск;True;1208;1;ALLROAD_5_DOORS;True;040001;True;5;J;550;3290000
BMW;3 серия;2019;Петрозаводск;True;1476;1;SEDAN;True;97948F;True;4;D;480;2990000
BMW;3 серия;2020;Москва;NaN;0;NaN;SEDAN;True;97948F;True;4;D;480;2733144
BMW;5 серия;2020;Санкт-Петербург;NaN;0;NaN;SEDAN;True;97948F;True;4;E;530;3250000
BMW;X5;2011;Москва;True;135000;3;ALLROAD_5_DOORS;True;040001;False;5;J;620;1029000
BMW;X6;2014;Петрозаводск;True;93126;2;ALLROAD_5_DOORS;True;040001;True;5;J;570;2120000
BMW;5 серия;2016;Петрозаводск;True;114183;3;SEDAN;True;200204;True;4;E;520;1640000
BMW;1 серия;2012;Санкт-Петербург;True;154000;3;HATCHBACK_5_DOORS;False;FAFBFB;False;5;C;360;501000
BMW;X5;2017;Петрозаводск;True;71830;1;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;650;3350000
BMW;X6;2016;Петрозаводск;True;102920;1;ALLROAD_5_DOORS;True;97948F;True;5;J;580;3150000
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;326;7200000
BMW;5 серия;2014;Санкт-Петербург;True;111000;3;SEDAN;False;040001;False;4;E;520;1059000
BMW;5 серия;2019;Петрозаводск;True;1147;1;SEDAN;True;97948F;True;4;E;530;3090000
BMW;X4;2019;Петрозаводск;True;466;1;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;525;4190000
BMW;X1;2015;Петрозаводск;True;94723;3;ALLROAD_5_DOORS;True;200204;True;5;J;420;1160000
BMW;7 серия;2018;Петрозаводск;True;5580;1;SEDAN;True;040001;True;4;F;515;5090000
BMW;X7;2019;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;97948F;True;5;J;326;6135000
BMW;X6 M;2018;Москва;True;1679;1;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;550;6090000
BMW;1 серия;2019;Котельники;True;923;2;HATCHBACK_5_DOORS;True;0000CC;True;5;C;360;2890000
BMW;X6 M;2015;Пенза;True;31800;1;ALLROAD_5_DOORS;True;22A0F8;False;5;J;550;3750000
BMW;X5;2020;Солнечный;True;11;1;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;645;5450000
BMW;5 серия;2018;Санкт-Петербург;True;82000;1;SEDAN;True;040001;False;4;E;530;1799999
BMW;5 серия;2017;Москва;True;74000;1;SEDAN;True;FAFBFB;False;4;E;530;2170000
BMW;3 серия;2020;Санкт-Петербург;NaN;0;NaN;SEDAN;True;0000CC;True;4;D;480;2732700
BMW;7 серия;2010;Москва;True;85750;2;SEDAN;True;040001;False;4;F;630;895000
BMW;4 серия;2014;Москва;NaN;69000;2;COUPE;True;200204;False;2;D;445;1520000
BMW;4 серия;2014;Краснодар;NaN;93000;2;COUPE;True;040001;False;2;D;445;1450000
